is_valid,issues,metrics,path
True,[],"{'blur_score': 76.81354193775678, 'brightness': 108.48364543914795, 'contrast': 56.616994426914495, 'noise_level': 0.3329230921114576}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001199_008.png
True,[],"{'blur_score': 117.12062558092195, 'brightness': 149.94037532806396, 'contrast': 50.525019077690956, 'noise_level': 0.26042994795849006}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001194_001.png
False,['too_blurry'],"{'blur_score': 44.80087376895881, 'brightness': 96.44612407684326, 'contrast': 62.94182972859945, 'noise_level': 0.46839688637864385}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001194_003.png
True,[],"{'blur_score': 132.69173743983853, 'brightness': 147.62048816680908, 'contrast': 63.09073722341896, 'noise_level': 0.2657218664859648}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001190_000.png
True,[],"{'blur_score': 79.2533875139743, 'brightness': 100.25490665435791, 'contrast': 66.13899889887722, 'noise_level': 0.5600942090781247}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001194_005.png
True,[],"{'blur_score': 56.04251228872454, 'brightness': 91.28731441497803, 'contrast': 66.33952639014007, 'noise_level': 0.48788364989470934}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001194_004.png
False,['too_blurry'],"{'blur_score': 32.69491807186478, 'brightness': 158.42685508728027, 'contrast': 49.23560500411075, 'noise_level': 0.3456508151349846}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001193_000.png
True,[],"{'blur_score': 139.8945172511594, 'brightness': 120.19711112976074, 'contrast': 49.081494700090396, 'noise_level': 0.3145154711967395}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_015.png
True,[],"{'blur_score': 96.7886876380071, 'brightness': 120.70563507080078, 'contrast': 45.85749953059335, 'noise_level': 0.3514963042185248}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_013.png
False,['low_contrast'],"{'blur_score': 162.08067409638534, 'brightness': 167.27517986297607, 'contrast': 29.995157084194084, 'noise_level': 0.2766988826280619}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_009.png
True,[],"{'blur_score': 104.65159391783433, 'brightness': 124.17025089263916, 'contrast': 42.462435037580626, 'noise_level': 0.3498923895293465}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_021.png
False,['too_blurry'],"{'blur_score': 28.84043987908808, 'brightness': 110.6605634689331, 'contrast': 33.18363155732669, 'noise_level': 0.43597921064650713}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_003.png
False,['too_blurry'],"{'blur_score': 46.23485923653698, 'brightness': 106.98276996612549, 'contrast': 66.93961159008592, 'noise_level': 0.4886134110793492}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001202_004.png
True,[],"{'blur_score': 114.8982491574845, 'brightness': 113.86567115783691, 'contrast': 44.165908947577705, 'noise_level': 0.36854139760489235}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_010.png
True,[],"{'blur_score': 95.1241381849386, 'brightness': 119.69315814971924, 'contrast': 50.90910882625782, 'noise_level': 0.29912868960621575}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_019.png
True,[],"{'blur_score': 113.4759464692579, 'brightness': 143.5879135131836, 'contrast': 70.53861631652678, 'noise_level': 0.2918768753238847}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001202_002.png
False,['too_blurry'],"{'blur_score': 20.43177698881391, 'brightness': 168.3079833984375, 'contrast': 49.41975706180248, 'noise_level': 0.31750231232926795}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001202_000.png
True,[],"{'blur_score': 118.77442017753354, 'brightness': 155.05531215667725, 'contrast': 61.6011635830692, 'noise_level': 0.2717899437302352}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001202_003.png
True,[],"{'blur_score': 113.04940490493027, 'brightness': 119.94515419006348, 'contrast': 44.56503737896579, 'noise_level': 0.3464113746814865}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_007.png
False,['too_blurry'],"{'blur_score': 28.724062574412528, 'brightness': 172.64059448242188, 'contrast': 42.320088268151736, 'noise_level': 0.3836105960873843}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001201_000.png
True,[],"{'blur_score': 88.21702702710172, 'brightness': 115.78796195983887, 'contrast': 47.90439756795835, 'noise_level': 0.29348198994923946}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_016.png
False,['too_blurry'],"{'blur_score': 21.87849493934391, 'brightness': 163.8284206390381, 'contrast': 46.92050078919555, 'noise_level': 0.3290712969850768}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001202_001.png
True,[],"{'blur_score': 67.0850199036349, 'brightness': 115.83466815948486, 'contrast': 71.65754007525632, 'noise_level': 0.5758693700110904}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_001.png
True,[],"{'blur_score': 75.43561900190869, 'brightness': 117.31072330474854, 'contrast': 69.22765549019368, 'noise_level': 0.6234272404494919}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_005.png
True,[],"{'blur_score': 56.095941907572524, 'brightness': 112.88168907165527, 'contrast': 68.568947255642, 'noise_level': 0.5806261170038717}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_006.png
True,[],"{'blur_score': 119.74321256347685, 'brightness': 123.05904293060303, 'contrast': 35.65747492931191, 'noise_level': 0.3526172445966849}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_022.png
True,[],"{'blur_score': 91.89703416844348, 'brightness': 137.4394655227661, 'contrast': 42.89558392065649, 'noise_level': 0.30595672642889976}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_004.png
True,[],"{'blur_score': 54.96676902611852, 'brightness': 143.13777446746826, 'contrast': 52.25289652645164, 'noise_level': 0.414486553822155}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_002.png
True,[],"{'blur_score': 75.98298919921217, 'brightness': 115.44114017486572, 'contrast': 41.68629036574429, 'noise_level': 0.393284281552502}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_011.png
False,['too_blurry'],"{'blur_score': 13.753777988662478, 'brightness': 123.04914283752441, 'contrast': 51.61749244087928, 'noise_level': 0.29429114691088726}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_014.png
True,[],"{'blur_score': 103.69847170445337, 'brightness': 138.1761817932129, 'contrast': 46.331371690746636, 'noise_level': 0.30078400156161833}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_006.png
True,[],"{'blur_score': 72.88717660737166, 'brightness': 111.05366325378418, 'contrast': 62.412897896247664, 'noise_level': 0.5835803598702735}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001202_005.png
True,[],"{'blur_score': 144.4502552096637, 'brightness': 167.50195789337158, 'contrast': 33.242226889247085, 'noise_level': 0.2909493246594946}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_008.png
True,[],"{'blur_score': 85.87179170961826, 'brightness': 114.25497531890869, 'contrast': 68.61173420622232, 'noise_level': 0.579953952755701}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_000.png
True,[],"{'blur_score': 128.59488657600647, 'brightness': 157.21314144134521, 'contrast': 46.10807333560113, 'noise_level': 0.264636124235647}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_020.png
True,[],"{'blur_score': 115.55593031498935, 'brightness': 111.6984634399414, 'contrast': 52.7455768173849, 'noise_level': 0.32617665094877174}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_018.png
True,[],"{'blur_score': 113.8485007060226, 'brightness': 118.82063484191895, 'contrast': 46.75090345600876, 'noise_level': 0.3384655973104462}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_017.png
True,[],"{'blur_score': 194.31499183372583, 'brightness': 137.10603427886963, 'contrast': 53.131872702656636, 'noise_level': 0.4113899185294821}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_004.png
False,['low_contrast'],"{'blur_score': 90.28656974235491, 'brightness': 139.06661891937256, 'contrast': 29.51354413082569, 'noise_level': 0.2237562985978741}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_005.png
True,[],"{'blur_score': 155.0913135301439, 'brightness': 162.81041145324707, 'contrast': 32.43164715564828, 'noise_level': 0.35270344001202614}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_012.png
True,[],"{'blur_score': 107.17793774766322, 'brightness': 121.08969211578369, 'contrast': 46.68242632551668, 'noise_level': 0.35396217306111444}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001200_023.png
False,['too_blurry'],"{'blur_score': 26.250147221478983, 'brightness': 161.4982852935791, 'contrast': 50.3350544568426, 'noise_level': 0.31852225807924417}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001206_007.png
True,[],"{'blur_score': 109.52420496121974, 'brightness': 137.53817081451416, 'contrast': 48.27474256407509, 'noise_level': 0.35783636699612215}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001206_001.png
True,[],"{'blur_score': 152.60913643339026, 'brightness': 163.3843994140625, 'contrast': 60.329233371178084, 'noise_level': 0.3014059684797411}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001205_004.png
True,[],"{'blur_score': 124.82691072612941, 'brightness': 140.38270664215088, 'contrast': 47.140572522002344, 'noise_level': 0.31793308941661086}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001206_005.png
True,[],"{'blur_score': 63.492515686841216, 'brightness': 108.3582410812378, 'contrast': 69.53051706846249, 'noise_level': 0.5913835448256799}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_012.png
True,[],"{'blur_score': 58.56081211801847, 'brightness': 134.53794288635254, 'contrast': 65.84914431066206, 'noise_level': 0.362294529870332}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001205_000.png
False,['too_blurry'],"{'blur_score': 35.96426288389829, 'brightness': 154.74586582183838, 'contrast': 50.50182501241357, 'noise_level': 0.30473259153956556}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001206_004.png
True,[],"{'blur_score': 67.53885839272698, 'brightness': 126.3010778427124, 'contrast': 65.18887012992539, 'noise_level': 0.5706914454203778}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_017.png
True,[],"{'blur_score': 204.15097133794552, 'brightness': 115.19384384155273, 'contrast': 52.370831374204286, 'noise_level': 0.34788649622105994}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_016.png
True,[],"{'blur_score': 66.03115696984511, 'brightness': 123.65124797821045, 'contrast': 71.53852665789145, 'noise_level': 0.5767737219094027}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001205_005.png
True,[],"{'blur_score': 158.55112434157854, 'brightness': 112.6303243637085, 'contrast': 57.8708896415195, 'noise_level': 0.3335654579445799}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_011.png
True,[],"{'blur_score': 171.3793403469026, 'brightness': 115.4509973526001, 'contrast': 41.186471907118154, 'noise_level': 0.32238265274822286}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_018.png
True,[],"{'blur_score': 68.62570017011603, 'brightness': 130.8359718322754, 'contrast': 65.39241679708472, 'noise_level': 0.6222303041134905}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_013.png
True,[],"{'blur_score': 98.00022789654625, 'brightness': 130.9227752685547, 'contrast': 67.48206420708364, 'noise_level': 0.6460680362053369}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001205_007.png
True,[],"{'blur_score': 60.252799584530294, 'brightness': 123.61580276489258, 'contrast': 68.20935265284263, 'noise_level': 0.5375586077270812}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001205_006.png
True,[],"{'blur_score': 67.94316923259976, 'brightness': 125.63885307312012, 'contrast': 69.41454920829375, 'noise_level': 0.5835409619658136}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001205_001.png
True,[],"{'blur_score': 104.52435664388636, 'brightness': 112.10136985778809, 'contrast': 45.04048841316998, 'noise_level': 0.3565006380423788}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_009.png
True,[],"{'blur_score': 176.01684399225456, 'brightness': 117.31227970123291, 'contrast': 55.59187542164847, 'noise_level': 0.33103679244208983}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_010.png
False,['too_blurry'],"{'blur_score': 38.784212772369756, 'brightness': 86.80714702606201, 'contrast': 64.93981249570697, 'noise_level': 0.4476147917601085}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001204_000.png
True,[],"{'blur_score': 224.3901980346418, 'brightness': 135.8031005859375, 'contrast': 57.520078332627605, 'noise_level': 0.3866678334755974}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_015.png
True,[],"{'blur_score': 77.38822895937119, 'brightness': 118.18197345733643, 'contrast': 65.69792160929165, 'noise_level': 0.5692655212640384}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001205_008.png
True,[],"{'blur_score': 67.68635241161974, 'brightness': 108.75500774383545, 'contrast': 67.28703442847298, 'noise_level': 0.5962634852659093}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_007.png
False,['too_blurry'],"{'blur_score': 28.011720466569386, 'brightness': 159.36607551574707, 'contrast': 51.51423973125137, 'noise_level': 0.3052235654250933}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001206_003.png
False,['too_blurry'],"{'blur_score': 27.655640095108538, 'brightness': 163.20605182647705, 'contrast': 53.35581510393898, 'noise_level': 0.31816547705611525}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001206_000.png
True,[],"{'blur_score': 64.49361878270338, 'brightness': 101.25762367248535, 'contrast': 65.13174728656432, 'noise_level': 0.5398218873452147}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001204_001.png
True,[],"{'blur_score': 166.06349689432585, 'brightness': 115.48037338256836, 'contrast': 44.57561720480374, 'noise_level': 0.3685763957433719}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_008.png
False,['too_blurry'],"{'blur_score': 20.12920305800708, 'brightness': 169.8368263244629, 'contrast': 39.65163475919171, 'noise_level': 0.3344280120660794}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001206_002.png
False,['too_blurry'],"{'blur_score': 31.394731962031074, 'brightness': 158.98901557922363, 'contrast': 57.543457770671424, 'noise_level': 0.35973206616553877}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001206_006.png
False,['too_blurry'],"{'blur_score': 23.592086666132673, 'brightness': 156.11011505126953, 'contrast': 53.74056029421041, 'noise_level': 0.3021225303664401}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001206_008.png
True,[],"{'blur_score': 221.98157170991806, 'brightness': 144.3138484954834, 'contrast': 54.95304541599243, 'noise_level': 0.4367085718524215}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001205_002.png
True,[],"{'blur_score': 83.56882887209824, 'brightness': 119.91292476654053, 'contrast': 65.06453204464442, 'noise_level': 0.6765212164272744}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001203_014.png
False,['too_blurry'],"{'blur_score': 31.355781503253638, 'brightness': 105.01644611358643, 'contrast': 37.77992549605636, 'noise_level': 0.4094486217853606}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001205_003.png
